Subcategory,Paragraph,Author,Score
Accuracy and Completeness of Citations,1,4,8.794473530713715
Accuracy and Completeness of Citations,1,9,10.0
Accuracy and Completeness of Citations,1,5,9.094898146897743
Accuracy and Completeness of Citations,1,1,8.957916688748902
Accuracy and Completeness of Citations,1,7,9.09269120985399
Accuracy and Completeness of Citations,1,0,8.720681882822092
Accuracy and Completeness of Citations,1,3,8.900764490877732
Accuracy and Completeness of Citations,1,2,9.124780016483045
Accuracy and Completeness of Citations,1,8,8.858107494327125
Accuracy and Completeness of Citations,1,6,8.927152391312777
Accuracy and Completeness of Citations,1,10,0.0
Accuracy of Information,1,4,4.32212972038817
Accuracy of Information,1,9,10.0
Accuracy of Information,1,5,5.029256554101473
Accuracy of Information,1,1,4.6683840254397895
Accuracy of Information,1,7,4.417214319073704
Accuracy of Information,1,0,4.270041182713556
Accuracy of Information,1,3,3.815419809432912
Accuracy of Information,1,2,4.475611932710109
Accuracy of Information,1,8,4.009624016810272
Accuracy of Information,1,6,5.014331647842625
Accuracy of Information,1,10,0.0
Appropriateness of Professional Terminology Use,1,4,7.231683682553964
Appropriateness of Professional Terminology Use,1,9,10.0
Appropriateness of Professional Terminology Use,1,5,7.779088185726854
Appropriateness of Professional Terminology Use,1,1,7.3110091551689305
Appropriateness of Professional Terminology Use,1,7,8.022945772014213
Appropriateness of Professional Terminology Use,1,0,7.297161948518309
Appropriateness of Professional Terminology Use,1,3,7.827446693623299
Appropriateness of Professional Terminology Use,1,2,8.441756425027705
Appropriateness of Professional Terminology Use,1,8,6.9623876258935
Appropriateness of Professional Terminology Use,1,6,7.513105298280885
Appropriateness of Professional Terminology Use,1,10,0.0
Avoidance of Plagiarism and Appropriate Citation,1,4,9.541449174566234
Avoidance of Plagiarism and Appropriate Citation,1,9,10.0
Avoidance of Plagiarism and Appropriate Citation,1,5,9.665289187111402
Avoidance of Plagiarism and Appropriate Citation,1,1,9.700009127116417
Avoidance of Plagiarism and Appropriate Citation,1,7,9.751034501579413
Avoidance of Plagiarism and Appropriate Citation,1,0,9.682340477622608
Avoidance of Plagiarism and Appropriate Citation,1,3,9.689979822992933
Avoidance of Plagiarism and Appropriate Citation,1,2,9.659034349010252
Avoidance of Plagiarism and Appropriate Citation,1,8,9.695283872311208
Avoidance of Plagiarism and Appropriate Citation,1,6,9.726386131414568
Avoidance of Plagiarism and Appropriate Citation,1,10,0.0
Clarity of Logical Structure,1,4,2.9307937919491596
Clarity of Logical Structure,1,9,10.0
Clarity of Logical Structure,1,5,2.482567056507306
Clarity of Logical Structure,1,1,2.2503617534654947
Clarity of Logical Structure,1,7,3.260155219956599
Clarity of Logical Structure,1,0,2.6110850536736567
Clarity of Logical Structure,1,3,2.6204790076083126
Clarity of Logical Structure,1,2,3.2595444914946445
Clarity of Logical Structure,1,8,2.477082053350264
Clarity of Logical Structure,1,6,2.123952475977751
Clarity of Logical Structure,1,10,0.0
Clarity of Research Method Description,1,4,3.511327690934919
Clarity of Research Method Description,1,9,10.0
Clarity of Research Method Description,1,5,1.5613561123474393
Clarity of Research Method Description,1,1,1.1512315566152458
Clarity of Research Method Description,1,7,3.9515281364156105
Clarity of Research Method Description,1,0,2.3974432438305975
Clarity of Research Method Description,1,3,3.0711254561942316
Clarity of Research Method Description,1,2,3.895010611256446
Clarity of Research Method Description,1,8,3.1879976871627766
Clarity of Research Method Description,1,6,1.6216086226627973
Clarity of Research Method Description,1,10,0.0
Comprehensiveness of Information,1,4,1.8879917066581853
Comprehensiveness of Information,1,9,10.0
Comprehensiveness of Information,1,5,0.583227644234514
Comprehensiveness of Information,1,1,0.3775880673877247
Comprehensiveness of Information,1,7,2.4081333891049392
Comprehensiveness of Information,1,0,1.232891028525706
Comprehensiveness of Information,1,3,1.1963427219752838
Comprehensiveness of Information,1,2,3.044192042148059
Comprehensiveness of Information,1,8,1.0741660689673438
Comprehensiveness of Information,1,6,0.5483475037077374
Comprehensiveness of Information,1,10,0.0
Conciseness of Expression,1,4,8.827494320664243
Conciseness of Expression,1,9,9.858511260789498
Conciseness of Expression,1,5,5.38874982774988
Conciseness of Expression,1,1,2.450344011593656
Conciseness of Expression,1,7,9.429320180861986
Conciseness of Expression,1,0,6.865223287892708
Conciseness of Expression,1,3,8.093629485998367
Conciseness of Expression,1,2,10.0
Conciseness of Expression,1,8,5.929154312634487
Conciseness of Expression,1,6,2.998324432356515
Conciseness of Expression,1,10,0.0
Critical Analysis of Existing Research,1,4,4.2836114035911494
Critical Analysis of Existing Research,1,9,10.0
Critical Analysis of Existing Research,1,5,1.6362430516135515
Critical Analysis of Existing Research,1,1,1.1479334756313027
Critical Analysis of Existing Research,1,7,4.725240288336286
Critical Analysis of Existing Research,1,0,3.0186967767128836
Critical Analysis of Existing Research,1,3,3.4667590979014467
Critical Analysis of Existing Research,1,2,6.117982753710439
Critical Analysis of Existing Research,1,8,3.2846667163776355
Critical Analysis of Existing Research,1,6,1.3138012496779299
Critical Analysis of Existing Research,1,10,0.0
Feasibility of Proposed Suggestions,1,4,3.363657525665953
Feasibility of Proposed Suggestions,1,9,10.0
Feasibility of Proposed Suggestions,1,5,1.1913486909880326
Feasibility of Proposed Suggestions,1,1,0.7331321853512703
Feasibility of Proposed Suggestions,1,7,3.834211360192569
Feasibility of Proposed Suggestions,1,0,1.635654426281365
Feasibility of Proposed Suggestions,1,3,2.1669413917148432
Feasibility of Proposed Suggestions,1,2,5.5222490712879635
Feasibility of Proposed Suggestions,1,8,2.5169394914987917
Feasibility of Proposed Suggestions,1,6,1.4771066182730406
Feasibility of Proposed Suggestions,1,10,0.0
Fluency of Language Expression,1,4,6.0489234292189
Fluency of Language Expression,1,9,10.0
Fluency of Language Expression,1,5,5.213112424214978
Fluency of Language Expression,1,1,4.80401854502401
Fluency of Language Expression,1,7,7.347667259365253
Fluency of Language Expression,1,0,5.887542403632642
Fluency of Language Expression,1,3,5.782952764376194
Fluency of Language Expression,1,2,8.30713940782362
Fluency of Language Expression,1,8,5.74462027610449
Fluency of Language Expression,1,6,5.148611759831087
Fluency of Language Expression,1,10,0.0
Identification and Discussion of Research Limitations,1,4,4.0512364781761905
Identification and Discussion of Research Limitations,1,9,10.0
Identification and Discussion of Research Limitations,1,5,1.6722736484900798
Identification and Discussion of Research Limitations,1,1,0.9680766198334084
Identification and Discussion of Research Limitations,1,7,4.767959992350442
Identification and Discussion of Research Limitations,1,0,2.5441787751829854
Identification and Discussion of Research Limitations,1,3,2.8270969869853215
Identification and Discussion of Research Limitations,1,2,6.6899600939061115
Identification and Discussion of Research Limitations,1,8,2.71562549802579
Identification and Discussion of Research Limitations,1,6,1.7514134230621952
Identification and Discussion of Research Limitations,1,10,0.0
Inclusion of Latest Research Results,1,4,6.449360855894605
Inclusion of Latest Research Results,1,9,10.0
Inclusion of Latest Research Results,1,5,4.80728765516242
Inclusion of Latest Research Results,1,1,3.882994831472624
Inclusion of Latest Research Results,1,7,7.384779711579203
Inclusion of Latest Research Results,1,0,5.3128654184762
Inclusion of Latest Research Results,1,3,5.95758614404654
Inclusion of Latest Research Results,1,2,8.121540373620547
Inclusion of Latest Research Results,1,8,5.8231314215857495
Inclusion of Latest Research Results,1,6,4.838146319697662
Inclusion of Latest Research Results,1,10,0.0
Innovativeness of Viewpoints,1,4,4.418969775529017
Innovativeness of Viewpoints,1,9,10.0
Innovativeness of Viewpoints,1,5,1.1219229503442443
Innovativeness of Viewpoints,1,1,0.5375907871324351
Innovativeness of Viewpoints,1,7,5.0254580424026845
Innovativeness of Viewpoints,1,0,2.8397176057803213
Innovativeness of Viewpoints,1,3,3.4832213399229697
Innovativeness of Viewpoints,1,2,6.857610402259545
Innovativeness of Viewpoints,1,8,2.9952449873360516
Innovativeness of Viewpoints,1,6,0.7583502136579064
Innovativeness of Viewpoints,1,10,0.0
Integration of Interdisciplinary Perspectives,1,4,3.966357161746822
Integration of Interdisciplinary Perspectives,1,9,10.0
Integration of Interdisciplinary Perspectives,1,5,0.7219481710306396
Integration of Interdisciplinary Perspectives,1,1,0.6195382141421035
Integration of Interdisciplinary Perspectives,1,7,4.467144208493825
Integration of Interdisciplinary Perspectives,1,0,2.2512951866000224
Integration of Interdisciplinary Perspectives,1,3,3.216921769523639
Integration of Interdisciplinary Perspectives,1,2,5.780634575261908
Integration of Interdisciplinary Perspectives,1,8,2.5619987939931192
Integration of Interdisciplinary Perspectives,1,6,0.7227961805956014
Integration of Interdisciplinary Perspectives,1,10,0.0
Logic of Argumentation,1,4,4.650759032734936
Logic of Argumentation,1,9,10.0
Logic of Argumentation,1,5,2.3030965842649187
Logic of Argumentation,1,1,1.806621547296068
Logic of Argumentation,1,7,5.6599201061293165
Logic of Argumentation,1,0,3.200096814680091
Logic of Argumentation,1,3,3.5281938632817162
