1,10.1021/ja975911w
2,10.1021/cen-v084n014.p016a
3,10.6027/9789289329330-18-en
4,10.1016/s0306-3747(13)70148-9
5,10.1142/9789814335270_0010
6,10.1016/s1365-6937(98)90571-8
7,10.3897/phytokeys.222.97087.figure1
8,10.1021/cen-09010-cover
9,10.1126/science.1226840
10,10.1021/cs4003436
11,10.1016/s1387-1811(99)00103-1
12,10.1016/b978-0-12-404571-2.00004-2
13,10.1002/gas.21664
14,10.1016/b978-0-08-099424-6.00005-3
15,10.1016/b978-0-12-404571-2.00001-7
16,10.1021/acs.iecr.8b01891.s001
17,10.1021/acs.iecr.8b01891.s001
18,10.1002/9783527619474
19,10.24124/2008/bpgub1375
20,10.1016/j.focat.2016.12.031
21,10.1016/b978-0-12-404571-2.00001-7
22,10.1515/9783110508628-007
23,10.1353/com.2011.0017
24,10.7554/elife.03700.025
25,10.1016/s1351-4180(14)70270-3
26,10.1016/s0926-860x(01)00816-x
27,10.1007/s11244-012-9917-9
28,10.1007/s11244-012-9912-1
29,10.1016/s0920-5861(99)00047-4
30,10.1002/9783527626113.ch15
31,10.1080/01614949608006463
32,10.1016/j.cattod.2007.05.009
33,10.1021/cr900122p
34,10.1021/ie00041a007
35,10.1021/ef0340716
36,10.1039/c2ee22409g
37,10.1002/9783527610044.hetcat0162
38,10.1016/s0167-2991(04)80018-1
39,10.1023/a:1004852829938
40,10.31660/0445-0108-2017-3-30-36
41,10.1039/b305786k
42,10.4324/9780203960264-5
43,10.1016/j.focat.2019.10.034
44,10.7748/ns.19.46.9.s11
45,10.1021/acs.jpcc.8b03939.s001
46,10.18411/a-2017-023
47,10.1002/cjce.5450740512
48,10.3389/fphy.2015.00063
49,10.1016/j.ces.2004.07.103
50,10.1002/9783527809080.cataz17633
51,10.1016/s1351-4180(13)70115-6
52,10.1016/s1351-4180(07)70279-9
53,10.1016/s1351-4180(12)70255-6
54,10.1016/j.focat.2018.04.024
55,10.1002/chin.199308289
56,10.1002/9783527809080.cataz09542
57,10.1021/j100784a023
58,10.1016/s1381-1169(00)00402-7
59,10.1021/ie00083a001
60,10.1021/ja033567z
61,10.1016/j.apcata.2011.03.009
62,10.1016/s0021-9517(66)80062-3
63,10.1002/chin.198308083
64,10.1021/ja033567z
65,10.1016/s0920-5861(98)00418-0
66,10.1016/s1381-1169(01)00149-2
67,10.1016/j.desal.2007.10.042
68,10.1007/978-0-85729-151-6
69,10.1021/jp048867x
70,10.1021/ja057383r
71,10.1016/j.catcom.2007.08.015
72,10.1039/c0cp00341g
73,10.1006/jcat.1994.1263
74,10.1039/9781847553294-00320
75,10.1016/j.molcata.2010.01.017
76,10.1002/chin.197816032
77,10.1016/s0926-860x(00)00842-5
78,10.1016/j.jcat.2006.06.002
79,10.1021/j100831a005
80,10.1007/bf02077035
81,10.1016/0021-9517(84)90256-2
82,10.1021/jp960080m
83,10.1016/s0926-860x(03)00300-4
84,10.1016/j.cej.2006.02.004
85,10.1016/j.molcata.2013.10.007
86,10.1021/la991437r
87,10.1016/j.matlet.2005.03.013
88,10.1007/s10562-007-9215-5
89,10.1016/j.fuproc.2007.04.007
90,10.1016/0021-9517(86)90312-x
91,10.1016/0926-860x(92)80245-8
92,10.1016/j.apcata.2004.08.016
93,10.1016/j.apcata.2013.09.042
94,10.1016/j.apcata.2013.10.027
95,10.1016/0926-860x(95)00085-2
96,10.1021/ie970917f
97,10.1016/s0926-860x(97)00338-4
98,10.1016/s0920-5861(99)00249-7
99,10.1016/j.apcata.2010.10.022
100,10.1006/jcat.1998.2312
101,10.1016/j.jcat.2010.01.002
102,10.1039/b303506a
103,10.1039/b715543c
104,10.1016/s0166-9834(00)81012-x
105,10.1016/j.jcat.2013.11.017
106,10.1021/jp074686u
107,10.1016/j.apcata.2013.07.022
108,10.1016/0021-9517(66)90113-8
109,10.1016/s0360-0564(08)60007-3
110,10.1016/j.cattod.2007.02.013
111,10.1016/j.cattod.2007.11.053
112,10.1039/b816601c
113,10.1016/j.cej.2010.08.065
114,10.1021/cs300031d
115,10.1006/jcat.1995.1322
116,10.1023/a:1019004720871
117,10.1021/jp9902452
118,10.1021/jp1121799
119,10.1002/anie.201309043
120,10.1016/j.apcata.2004.10.004
121,10.1039/b600250c
122,10.1016/j.jcat.2010.09.018
123,10.1016/j.cattod.2013.10.064
124,10.1023/a:1016630622312
125,10.1016/j.apcata.2005.06.005
126,10.1016/j.apcata.2006.05.033
127,10.1016/j.molcata.2006.10.025
128,10.1016/j.apcata.2008.08.021
129,10.1016/j.apcata.2011.03.057
130,10.1016/s0926-860x(99)00058-7
131,10.1016/j.jcat.2010.06.017
132,10.1016/j.jcat.2010.06.016
133,10.1016/j.jcat.2011.06.008
134,10.1016/j.apcata.2013.07.030
135,10.1016/j.molcata.2006.12.031
136,10.1006/jcat.1996.0001
137,10.1016/s1381-1169(01)00525-8
138,10.1016/0172-2190(93)90239-s
139,10.1016/0172-2190(92)90160-k
140,10.1006/jcat.1997.1617
141,10.1021/ie1024694
142,10.1007/s10562-010-0445-6
143,10.1021/ie50277a013
144,10.1007/s10562-005-6521-7
145,10.1021/j100120a030
146,10.1039/ft9969202431
147,10.1006/jcat.1996.0023
148,10.1039/ft9969201969
149,10.1016/j.jcat.2008.11.014
150,10.1016/j.molcata.2011.08.019
151,10.1021/jp960543o
152,10.1039/a801710g
153,10.1016/s1381-1169(99)00259-9
154,10.1016/0021-9517(72)90078-4
155,10.1039/f19807602096
156,10.1016/0021-9517(85)90297-0
157,10.1007/bf02071163
158,10.1021/ja00704a007
159,10.1016/0167-2738(93)90096-l
160,10.1023/a:1019067309929
161,10.1021/jp061966l
162,10.1021/la990504e
163,10.1016/s0926-860x(99)00310-5
164,10.1006/jcat.1996.0276
165,10.1016/j.micromeso.2012.05.011
166,10.1006/jcat.1996.0197
167,10.1006/jcat.1994.1183
168,10.1016/s0926-860x(97)00315-3
169,10.1016/s1381-1169(03)00381-9
170,10.1023/a:1020693028720
171,10.1016/s0167-2991(01)80296-2
172,10.1006/jcat.2002.3686
173,10.1039/b305786k
174,10.1016/j.jcat.2004.03.014
175,10.1007/s10562-008-9569-3
176,10.1016/j.apcata.2009.11.040
177,10.1016/j.apcata.2012.03.043
178,10.1016/j.cattod.2011.10.028
179,10.1023/a:1015633915938
180,10.1039/b414427a
181,10.1016/0926-860x(92)80264-d
182,10.1006/jcat.2001.3372
183,10.1021/j100001a048
184,10.1016/0304-5102(93)85052-u
185,10.1039/ft9959101519
186,10.1016/s0927-7757(98)00859-0
187,10.1016/0254-0584(94)90067-1
188,10.1039/b102763h
189,10.1016/j.apcata.2013.02.018
190,10.1016/0926-860x(93)80160-r
191,10.1016/s0021-9517(03)00141-6
192,10.1016/j.apcata.2007.08.040
193,10.1007/s10562-008-9599-x
194,10.1038/280664a0
195,10.1016/j.catcom.2007.04.031
196,10.1021/la981042s
197,10.1016/j.apcata.2010.09.013
198,10.1039/c2cc38978a
199,10.1002/chin.198823124
200,10.1016/s0926-860x(97)00021-5
201,10.1016/s0920-5861(02)00323-1
202,10.1016/j.apcata.2004.05.017
203,10.1021/jp046011m
204,10.1016/j.jcat.2005.11.005
205,10.1016/j.jcat.2007.07.015
206,10.1016/j.cattod.2008.07.022
207,10.1006/jcat.2000.2969
208,10.1006/jcat.2001.3329
209,10.1007/s10562-005-5856-4
210,10.1016/j.apcata.2004.05.050
211,10.1007/s11144-006-0064-9
212,10.1007/s10562-006-0132-9
213,10.1007/s10562-007-9320-5
214,10.1039/c3cy01083j
215,10.1016/j.jcat.2009.11.016
216,10.1021/ie50442a027
217,10.1021/jp002419h
218,10.1006/jcat.1999.2413
219,10.1016/0166-9834(91)90013-x
220,10.1016/s0926-860x(01)00862-6
221,10.1016/s0926-860x(98)00417-7
222,10.1002/chem.201302420
223,10.1002/chin.198742029
224,10.1016/s0926-860x(99)00190-8
225,10.1016/s0166-9834(00)80908-2
226,10.1016/0304-5102(89)80103-8
227,10.1002/chin.199045133
228,10.1006/jcat.1993.1079
229,10.1016/j.jcat.2005.03.001
230,10.1016/s0926-860x(03)00488-5
231,10.1021/jp807864z
232,10.1016/j.jcat.2008.03.021
233,10.1016/j.jcat.2006.02.017
234,10.1007/s10562-007-9232-4
235,10.1023/a:1022501613772
236,10.1021/jp072110z
237,10.1007/s10562-005-8698-1
238,10.1016/j.apcata.2009.10.040
239,10.1016/s1387-1811(99)00238-3
240,10.1016/s0022-3115(98)00484-x
241,10.1039/a800184g
242,10.1006/jcat.2001.3306
243,10.1016/j.catcom.2006.11.034
244,10.1016/j.apcata.2008.12.038
245,10.1016/j.catcom.2013.01.019
246,10.1002/anie.200702463
247,10.3390/su12166345
248,10.1002/anie.201404460
249,10.1023/a:1025754413131
250,10.1016/s0926-860x(97)00350-5
251,10.1016/j.neulet.2014.08.030
252,10.1126/science.1161916
253,10.1039/c3cc41500g
254,10.1039/c1cc12806j
255,10.1126/science.181.4099.547
256,10.1016/s0926-860x(99)00053-8
257,10.1021/cs5000944
258,10.1016/j.jcat.2005.07.001
259,10.1016/s0920-5861(96)00019-3
