1,10.1021/ja0598964
2,10.1007/978-0-387-49962-8
3,10.2307/2495995
4,10.1142/9781860949654
5,10.1177/00343552020460010701
6,10.1002/cjce.5450850114
7,10.1007/978-1-4615-4175-2
8,10.1016/s0920-5861(02
9,10.1016/j.cattod.2004.12.019
10,10.1021/ja304497n
11,10.1021/ja211396t
12,10.1007/s11244-011-9626-9
13,10.1021/jp1070105
14,10.1002/chem.201001724
15,10.1039/b822384j
16,10.1039/b718768h
17,10.1021/jp077326f
18,10.1016/j.susc.2007.09.035
19,10.1021/jp1036537
20,10.1016/s1872-2067(09
21,10.1016/j.jcat.2010.02.024
22,10.1016/j.susc.2009.11.038
23,10.1021/ja9089846
24,10.1016/j.susc.2010.01.006
25,10.1007/s10562-004-0768-2
26,10.1016/s0039-6028(01
27,10.1021/jp806033v
28,10.1039/c0cp90054k
29,10.1016/j.susc.2010.05.017
30,10.1007/s11244-007-0324-6
31,10.1016/s0166-9834(00
32,10.1039/c39860000586
33,10.1039/c39870000388
34,10.1246/cl.1987.2157
35,10.1016/s0166-9834(00
36,10.1016/j.cej.2007.05.038
37,10.1016/s0166-9834(00
38,10.1016/0926-860x(91
39,10.1016/0920-5861(89
40,10.1007/bf00810677
41,10.1007/bf00816301
42,10.1016/s0166-9834(00
43,10.1007/bf00770229
44,10.1016/0926-860x(93
45,10.1002/chin.199350115
46,10.1016/0304-5102(94
47,10.1016/0926-860x(95
48,10.1038/358658a0
49,10.1016/0920-5861(94
50,10.1016/j.apcata.2007.11.014
51,10.1016/j.jcat.2004.10.026
52,10.1021/jp301341t
53,10.1021/jp211693v
54,10.1039/b800489g
55,10.1021/ja01102a050
56,10.1021/ja01102a051
57,10.1021/ja01125a016
58,10.1039/df9664100350
59,10.1016/s0021-9517(66
60,10.1038/314721b0
61,10.1021/ja00304a008
62,10.1021/ja00287a011
63,10.1021/j100267a002
64,10.1021/j100276a004
65,10.1016/0920-5861(89
66,10.1016/0920-5861(90
67,10.1016/0926-860x(91
68,10.48185/jaai.v5i1.1052
69,10.1016/0920-5861(92
70,10.1006/jcat.1994.1038
71,10.1006/jcat.1994.1141
72,10.1002/anie.199509701
73,10.1006/jcat.1997.1662
74,10.1016/j.cattod.2004.12.013
75,10.1007/s11244-006-0057-y
76,10.1016/j.jcat.2007.01.008
77,10.1016/s1003-9953(09
78,10.1039/cs9891800251
79,10.1016/0926-860x(93
80,10.1016/s0920-5861(00
81,10.1080/01614940.2011.613330
82,10.1002/cctc.201100186
83,10.1016/s0360-0564(02
84,10.1021/ar800209s
85,10.1007/s10973-007-8476-y
86,10.1002/cite.330520228
87,10.1016/s0166-9834(00
88,10.1007/978-1-4899-3725-4_3
89,10.1021/op990065q
90,10.1016/j.molcata.2007.07.042
91,10.1023/a:1009013029842
92,10.1016/s0167-577x(02
93,10.1016/j.ceramint.2011.04.004
94,10.1016/s0169-4332(00
95,10.1016/s0926-860x(02
96,10.1016/s0926-860x(03
97,10.1016/0926-3373(95
98,10.1016/0022-4596(86
99,10.1134/s0023158408050121
100,10.1016/0167-577x(88
101,10.1016/j.ceramint.2011.05.008
102,10.1021/cm0103895
103,10.1039/b003908j
104,10.1021/cm0201706
105,10.1016/s0926-860x(02
106,10.1016/s0927-7757(03
107,10.1021/ja064899h
108,10.1021/cm202709y
109,10.1021/cm903135j
110,10.1021/jp803775j
111,10.1021/cm800144q
112,10.1007/s10562-011-0720-1
113,10.1016/j.jcat.2004.08.036
114,10.1016/s0920-5861(02
115,10.1016/j.jcat.2004.09.025
116,10.1016/s0166-9834(00
117,10.1039/b107005c
118,10.1016/s0926-3373(00
119,10.1016/j.cattod.2011.03.061
120,10.1039/b919543m
121,10.1016/j.cattod.2004.12.017
122,10.1016/j.colsurfa.2007.07.029
123,10.1016/j.ultramic.2012.03.002
124,10.1021/cm900490t
125,10.1016/j.cattod.2008.10.012
126,10.1016/j.apsusc.2012.01.120
127,10.1016/j.jcat.2009.12.004
128,10.1021/jp103958u
129,10.1017/cbo9780511809194
130,10.1002/xrs.1300180112
131,10.1021/jp054576s
132,10.1021/cm0204775
133,10.1021/cm040126l
134,10.1016/j.apcata.2006.01.025
135,10.1021/jp212211d
136,10.1016/j.cattod.2008.04.049
137,10.1039/c0cs00117a
138,10.1016/j.jcat.2010.12.015
139,10.1021/ja043752s
140,10.1016/j.apcata.2006.03.004
141,10.1007/s10562-005-0014-6
142,10.1016/j.jcat.2006.10.009
143,10.1002/cctc.201000059
144,10.1016/s0360-0564(06
145,10.1021/jp110333z
146,10.1146/annurev.physchem.50.1.79
147,10.1063/1.1859271
148,10.1016/j.cossms.2008.07.003
149,10.1021/jp301314s
150,10.1021/ja211121m
151,10.1021/ja068437f
152,10.1007/s11244-007-0288-6
153,10.1002/cphc.200600029
154,10.1021/jp054093o
155,10.1039/c2cp40162b
156,10.1063/1.3575195
157,10.1016/j.cattod.2010.08.022
158,10.1063/1.1498477
