1,10.1016/j.fuproc.2016.04.016
2,10.1016/j.apcatb.2017.08.052
3,10.1021/cr5002436
4,10.1039/C5SC01227A
5,10.1039/D0CS00814A
6,10.1016/S1872-2067(19)63360-7
7,10.1515/revce-2015-0012
8,10.1039/D1GC03700E
9,10.1021/cs5003417
10,10.1021/acscatal.6b01286
11,10.1021/acs.jpcc.8b08066
12,10.1002/cctc.202001640
13,10.1016/j.jcis.2021.03.023
14,10.1038/s41586-021-03923-3
15,10.1016/j.mcat.2019.110508
16,10.1016/j.jcat.2017.12.004
17,10.1016/j.cattod.2008.07.022
18,10.1021/acscatal.6b00893
19,10.1021/acscatal.0c05454
20,10.1021/acscatal.0c05009
21,10.1016/j.jcat.2019.02.012
22,10.1021/acs.langmuir.1c01628
23,10.1021/acscatal.1c00331
24,10.1021/acs.iecr.8b01313
25,10.1021/acscatal.7b01975
26,10.1021/ar3002427
27,10.1002/anie.201800123
28,10.1016/j.jcou.2019.09.018
29,10.1016/j.catcom.2009.09.011
30,10.1039/D0CS01262A
31,10.1039/tf9343001164
32,10.1016/0021-9517(77)90010-0
33,10.1016/0021-9517(77)90171-3
34,10.1021/ie970917f
35,10.1016/S0920-5861(99)00249-7
36,10.1007/s10562-005-6521-7
37,10.1021/acscatal.8b00107
38,10.1039/D2QI00653G
39,10.1016/j.molcata.2014.08.008
40,10.1016/j.jcat.2016.10.023
41,10.1016/j.rser.2019.109600
42,10.1163/156856798X00122
43,10.1002/adsu.202000092
44,10.1039/c0cp00341g
45,10.1021/acscatal.7b01584
46,10.1016/j.apcata.2011.01.039
47,10.1016/S0920-5861(00)00640-4
48,10.1021/i200025a008
49,10.1021/acscatal.0c03381
50,10.1021/acscatal.5b01423
51,10.1039/D0CS01260B
52,10.1021/acscatal.0c03286
53,10.1016/j.susc.2009.08.017
54,10.1021/cm402139r
55,10.1016/S0926-860X(00)00843-7
56,10.1081/DIS-100102675
57,10.1016/j.cattod.2005.10.013
58,10.1007/BF01017860
59,10.1021/acscatal.2c01233
60,10.1016/j.jechem.2020.08.058
61,10.1006/jcat.2002.3686
62,10.1016/j.cattod.2008.07.022
63,10.1016/j.jcat.2019.12.037
64,10.1016/j.jcat.2013.11.017
65,10.1016/0021-9517(66)90113-8
66,10.1016/0926-860X(95)00269-3
67,10.1039/D0CS00983K
68,10.1016/j.jcis.2021.02.129
69,10.3390/catal10050485
70,10.1021/acscatal.6b03603
71,10.1021/jacs.1c10261
72,10.1016/j.cattod.2009.01.002
73,10.1016/j.susc.2007.06.037
74,10.1016/j.jechem.2021.06.002
75,10.1039/c000403k
76,10.1039/C6RA04345C
77,10.1021/cs300031d
78,10.1021/acsami.0c05043
79,10.1021/acscatal.1c00639
80,10.1126/science.abg7894
81,10.1039/C9CY01907C
82,10.1021/jacsau.1c00212
83,10.1039/C8SC00802G
84,10.1016/j.chempr.2020.10.008
85,10.1016/j.jcat.2016.06.006
86,10.1039/C9CY00237E
87,10.1126/sciadv.aar5418
88,10.1021/acscatal.2c00649
89,10.1016/j.cattod.2022.03.029
90,10.1038/s41467-018-06967-8
91,10.1039/C4NR02143F
92,10.1021/acscatal.9b00549
93,10.1038/s41586-020-2671-4
94,10.1038/nature08288
95,10.1002/anie.202107210
96,10.1021/acs.iecr.9b01413
97,10.1021/jacs.8b08162
98,10.1021/acsami.0c22865
99,10.1016/j.jcat.2010.09.018
100,10.1016/S1872-2067(19)63444-3
101,10.1016/j.apcata.2016.05.007
102,10.1039/D0SC00690D
103,10.1021/acscatal.9b05063
104,10.1021/acscatal.1c05778
105,10.1021/acscatal.5b02878
106,10.1002/anie.201404460
107,10.1002/anie.202201453
108,10.3390/catal9050446
109,10.1016/j.jcat.2014.09.013
110,10.1002/aic.15339
111,10.3390/catal9090767
112,10.1039/C9CY02313E
113,10.1038/s41929-019-0364-x
114,10.1021/cs500891s
115,10.1039/C4GC02116A
116,10.1016/j.mcat.2020.111052
117,10.1063/5.0055593
118,10.1039/D0CS01424A
119,10.1021/ic502696n
120,10.1021/acscatal.8b00936
121,10.1039/C6CY00698A
122,10.1021/om400795s
123,10.1016/j.jcat.2019.04.035
124,10.1039/C9SC05599A
125,10.1021/acscatal.8b02794
126,10.1039/D1CS00395J
127,10.1039/C9TA11465C
128,10.1021/jacs.0c07792
129,10.1016/j.micromeso.2022.112371
130,10.1021/jacs.2c02636
131,10.1021/jacs.2c03810
132,10.1021/acscatal.0c02356
133,10.1016/j.apcatb.2008.11.028
134,10.1016/j.jcat.2020.12.019
135,10.1002/anie.201900013
136,10.1021/acs.accounts.1c00074
137,10.1002/anie.198903591
138,10.1038/s41570-018-0010-1
139,10.1038/nmat4757
140,10.1038/s41929-020-0472-7
141,10.1002/smll.202004381
142,10.1038/ncomms15988
143,10.1016/j.jechem.2021.04.034
144,10.1002/anie.202003349
145,10.1016/j.apcatb.2021.120731
146,10.1039/C5CP05043J
147,10.1021/acscatal.0c03391
148,10.1021/jp055754k
149,10.1016/j.mset.2020.02.001
150,10.1039/D0CY00779J
151,10.30492/IJCCE.2021.134840.4283
152,10.1016/j.cej.2020.126656
153,10.1016/j.jcat.2019.09.006
154,10.1016/j.jcat.2020.07.002
155,10.1021/acscatal.1c03641
156,10.1016/j.micromeso.2022.112010
157,10.1016/j.jechem.2019.12.010
158,10.3390/catal8040163
159,10.1038/s41929-019-0322-7
160,10.1016/j.micromeso.2005.06.020
161,10.1351/pac196510040595
162,10.1016/j.jcat.2019.11.026
163,10.1021/acscatal.1c05921
164,10.1002/adma.202004690
165,10.1021/acs.chemrev.0c00016
166,10.1093/nsr/nwaa251
167,10.1038/s41563-020-0753-1
168,10.1021/acscatal.1c04092
169,10.1016/j.jcat.2021.09.011
170,10.1016/j.cattod.2017.08.017
171,10.1021/acs.iecr.2c00646
172,10.1016/j.micromeso.2017.09.030
173,10.1016/j.cjche.2021.11.020
174,10.1021/acscatal.1c02676
